model_year,milage,engine,accident,price,automatic
2011,90818.0,2.0,1,8300.0,0.0
2018,32000.0,2.0,0,22999.0,0.0
2019,94650.0,3.7,0,37000.0,0.0
2014,49899.0,5.5,0,72999.0,0.0
2011,55000.0,3.8,1,35000.0,0.0
2015,23700.0,3.0,0,42800.0,0.0
2020,12118.0,3.0,0,52900.0,0.0
2001,64000.0,5.7,0,21000.0,0.0
2022,22169.0,3.5,0,57352.0,1.0
2020,1575.0,6.5,0,469900.0,0.0
2022,3369.0,3.0,0,139500.0,0.0
2011,135000.0,3.0,0,9999.0,0.0
2015,125000.0,2.0,0,15000.0,0.0
2017,134000.0,6.2,0,32999.0,0.0
2014,143250.0,3.0,0,12999.0,0.0
2017,82975.0,4.6,0,31000.0,0.0
2016,91700.0,1.6,0,13999.0,0.0
2018,72393.0,2.7,0,35000.0,0.0
2016,71000.0,3.5,0,21500.0,0.0
2012,160900.0,3.5,0,15000.0,0.0
2020,40208.0,6.4,1,38000.0,0.0
2017,77300.0,3.5,0,30000.0,0.0
2017,16700.0,2.0,0,26500.0,0.0
2013,112000.0,2.0,0,9999.0,0.0
2016,55250.0,3.0,0,49999.0,0.0
2020,69000.0,5.6,0,31450.0,0.0
2023,1560.0,,0,599995.0,0.0
2016,40570.0,5.0,1,30490.0,0.0
2020,46500.0,2.5,0,35200.0,0.0
2000,26900.0,2.0,0,35000.0,0.0
2023,12000.0,2.3,0,54000.0,0.0
2022,30301.0,3.5,0,68420.0,1.0
2023,600.0,3.4,0,91995.0,0.0
2001,22300.0,3.5,0,28500.0,0.0
2004,171750.0,5.3,1,12998.0,0.0
2013,76500.0,2.0,0,28000.0,0.0
2018,49000.0,3.0,1,42995.0,0.0
2011,75000.0,5.2,1,74000.0,0.0
2007,133300.0,2.3,0,3000.0,0.0
2007,99700.0,3.0,0,8500.0,0.0
2011,126700.0,3.6,1,14000.0,0.0
2016,28000.0,3.0,0,36995.0,0.0
2012,21300.0,5.5,1,38500.0,0.0
2019,92000.0,6.2,0,51900.0,0.0
2015,25756.0,5.0,0,49995.0,0.0
2021,24534.0,2.0,0,21900.0,0.0
2018,58100.0,5.0,0,53499.0,0.0
2017,20220.0,5.6,0,32324.0,0.0
2019,40069.0,2.0,1,27500.0,0.0
2017,60930.0,2.0,0,23750.0,0.0
2019,7300.0,2.0,0,27900.0,0.0
2018,34000.0,,1,25000.0,0.0
2012,56000.0,5.3,1,18000.0,0.0
2014,136000.0,2.0,1,12000.0,0.0
2020,31100.0,2.0,0,26999.0,0.0
2012,12100.0,4.7,0,37900.0,0.0
2021,51902.0,3.5,0,57480.0,1.0
2007,93000.0,4.2,1,10995.0,0.0
2016,99915.0,3.0,1,26500.0,0.0
2007,177000.0,5.3,1,10750.0,0.0
2008,100900.0,4.0,0,6999.0,0.0
2017,107380.0,3.0,1,17500.0,0.0
2016,45000.0,2.4,0,16500.0,0.0
2013,67000.0,4.0,0,15500.0,0.0
2021,12600.0,6.2,0,47000.0,0.0
2018,24882.0,3.0,0,59800.0,0.0
2020,6900.0,3.5,0,43500.0,0.0
2021,68050.0,3.8,0,29600.0,0.0
2017,128000.0,6.7,0,50000.0,0.0
2021,9472.0,2.0,0,51000.0,0.0
2009,185963.0,2.4,1,5100.0,0.0
2019,52000.0,2.0,1,19500.0,0.0
2015,68653.0,3.6,1,18950.0,0.0
2004,151896.0,3.3,0,7900.0,0.0
2013,134207.0,2.0,1,5500.0,0.0
2020,26470.0,1.5,0,29900.0,1.0
2018,82300.0,2.0,0,35000.0,0.0
2015,124000.0,3.5,0,24000.0,0.0
2020,23823.0,3.0,0,49995.0,1.0
2002,222600.0,4.8,0,4999.0,0.0
2021,9500.0,4.0,0,279900.0,0.0
2014,154247.0,3.5,1,12500.0,0.0
2008,128000.0,6.0,0,23500.0,0.0
2008,70000.0,4.2,1,13000.0,0.0
1995,123000.0,,0,10999.0,0.0
2016,52375.0,4.4,1,48600.0,0.0
2016,100574.0,3.6,1,17500.0,0.0
2014,85000.0,3.6,1,11250.0,0.0
2021,10400.0,6.2,0,72900.0,0.0
2019,19200.0,6.2,0,41500.0,0.0
2013,81000.0,3.5,1,13000.0,0.0
2011,165000.0,1.8,0,4000.0,0.0
2024,124.0,3.0,0,145000.0,0.0
2013,117500.0,1.6,1,6500.0,0.0
2018,72500.0,3.0,0,60000.0,0.0
2023,265.0,4.0,0,279950.0,0.0
2014,55564.0,3.0,1,22500.0,0.0
2019,43500.0,2.0,0,30000.0,0.0
2019,35000.0,3.0,0,83000.0,0.0
2017,92031.0,5.3,1,30000.0,0.0
2016,128032.0,3.5,0,18000.0,0.0
2018,18800.0,2.0,0,26000.0,0.0
2023,2900.0,4.4,0,117500.0,0.0
2017,91600.0,3.5,0,26000.0,0.0
2019,91843.0,4.0,1,30500.0,0.0
2017,73350.0,6.4,0,37000.0,0.0
2017,67000.0,3.0,0,23000.0,0.0
2016,117660.0,3.0,1,19500.0,0.0
2001,71448.0,3.8,0,10500.0,0.0
2015,86000.0,5.6,0,29500.0,0.0
2013,29400.0,3.0,0,29000.0,0.0
2017,68871.0,3.5,0,28450.0,0.0
2012,126000.0,4.8,0,17999.0,0.0
2007,25718.0,2.0,0,17900.0,0.0
2015,67210.0,4.8,1,51950.0,0.0
2018,27214.0,3.0,1,40950.0,0.0
2019,42728.0,3.5,0,45950.0,0.0
2010,97395.0,1.6,0,6699.0,0.0
2015,91700.0,2.0,0,12000.0,0.0
2011,94500.0,2.0,0,27000.0,0.0
2014,196300.0,5.3,0,10995.0,0.0
2015,54259.0,3.6,0,19425.0,1.0
2015,175000.0,3.0,0,19500.0,0.0
2015,159000.0,5.3,1,26900.0,0.0
2016,74000.0,6.2,0,32000.0,0.0
2011,82963.0,6.0,0,20995.0,0.0
2019,59980.0,5.6,0,29000.0,0.0
2017,25000.0,4.4,1,65000.0,0.0
2012,126000.0,3.0,1,12700.0,0.0
2020,37428.0,5.7,0,61599.0,0.0
2014,99499.0,2.0,1,15000.0,0.0
2012,90742.0,2.4,0,12980.0,0.0
2014,125000.0,5.0,1,22500.0,0.0
2018,71669.0,2.0,0,20000.0,0.0
2018,16002.0,5.0,0,74900.0,0.0
2014,86000.0,4.0,0,41500.0,0.0
2019,56000.0,5.7,0,42000.0,0.0
1993,168000.0,,0,7000.0,0.0
2017,41789.0,5.7,1,42500.0,0.0
2014,60109.0,2.0,0,9499.0,0.0
2020,48000.0,2.0,0,49995.0,0.0
2008,122000.0,3.5,0,11500.0,0.0
2012,102800.0,5.0,0,16000.0,0.0
2019,69771.0,2.5,0,27500.0,0.0
2021,28260.0,3.5,0,72950.0,0.0
2020,6025.0,1.5,0,27500.0,0.0
2018,32697.0,2.0,1,15900.0,0.0
2001,239000.0,6.8,0,8000.0,0.0
2017,34150.0,3.0,0,45999.0,0.0
2006,100545.0,3.5,0,5995.0,0.0
2007,162000.0,4.0,0,23977.0,0.0
2020,87555.0,3.6,1,31650.0,1.0
2015,102200.0,5.3,0,25000.0,0.0
2013,18950.0,4.0,0,77999.0,0.0
2015,16000.0,3.5,1,30500.0,0.0
2022,19250.0,6.2,0,86999.0,0.0
2015,65000.0,3.0,0,24995.0,0.0
2007,110022.0,1.6,0,6250.0,0.0
2012,79089.0,6.0,0,46999.0,0.0
2023,2533.0,4.6,0,64900.0,0.0
2014,96273.0,3.0,1,15495.0,0.0
2020,22187.0,3.6,1,45480.0,1.0
2009,137000.0,4.8,0,20000.0,0.0
2009,60747.0,3.8,1,71999.0,0.0
2007,36500.0,3.7,0,16000.0,0.0
2021,19590.0,2.7,0,54999.0,0.0
2015,16850.0,3.8,0,95000.0,0.0
2012,194000.0,1.4,1,4900.0,0.0
2020,48210.0,4.6,1,47449.0,1.0
2018,81500.0,4.4,0,41250.0,0.0
2015,58664.0,3.0,1,20950.0,0.0
2004,145000.0,3.8,0,8950.0,0.0
2018,15055.0,3.5,0,59000.0,0.0
2021,915.0,5.0,0,159000.0,0.0
2003,46873.0,1.8,0,11500.0,0.0
2021,53169.0,6.2,0,81500.0,0.0
2022,35700.0,4.6,1,51900.0,0.0
2014,112600.0,3.5,1,13000.0,0.0
2015,112552.0,5.3,1,24440.0,1.0
2003,127273.0,3.2,0,15000.0,0.0
2007,189887.0,2.5,1,3995.0,0.0
2012,76465.0,3.0,1,22500.0,0.0
2007,136400.0,3.8,1,6750.0,0.0
2004,79635.0,3.9,0,13500.0,0.0
2011,170000.0,3.6,1,4000.0,0.0
2018,67650.0,3.5,0,30000.0,0.0
2016,119850.0,3.5,0,19000.0,0.0
2008,116500.0,3.5,0,15999.0,0.0
1993,120644.0,,0,4200.0,0.0
2010,169802.0,2.0,0,9985.0,1.0
2021,36905.0,3.0,0,50000.0,0.0
2022,8400.0,3.6,1,47000.0,0.0
2003,149961.0,6.0,1,12500.0,0.0
2014,84500.0,6.2,0,41500.0,0.0
2016,96000.0,4.0,0,65000.0,0.0
2009,88000.0,3.8,1,57000.0,0.0
2020,32500.0,2.4,0,32000.0,0.0
2016,71280.0,3.0,0,22000.0,0.0
2011,37200.0,3.6,0,27500.0,0.0
2008,94291.0,2.0,0,14500.0,0.0
2006,54082.0,4.2,0,17000.0,0.0
2022,7800.0,2.0,0,66000.0,0.0
2016,86250.0,3.6,0,22000.0,0.0
2016,75479.0,4.4,0,27899.0,0.0
2017,24650.0,4.4,0,50000.0,0.0
2013,102750.0,2.0,0,20000.0,0.0
2018,50000.0,2.0,0,27500.0,0.0
2017,72700.0,3.0,0,27499.0,0.0
2018,54293.0,4.4,1,49000.0,0.0
2018,16000.0,3.5,1,30500.0,0.0
2006,19500.0,5.0,0,129000.0,0.0
2014,71000.0,2.0,1,16700.0,0.0
2019,60000.0,3.0,0,36500.0,0.0
1998,75539.0,2.5,0,11995.0,0.0
2017,36000.0,2.0,0,21000.0,0.0
2016,42600.0,3.7,1,31950.0,0.0
2017,98888.0,6.0,1,29000.0,0.0
2019,64532.0,2.0,1,19395.0,0.0
2011,75500.0,3.0,0,12975.0,0.0
2019,32000.0,2.5,0,27000.0,0.0
2019,47839.0,2.5,0,24991.0,1.0
2013,98413.0,4.8,1,34900.0,0.0
2022,9628.0,2.9,0,78500.0,0.0
1999,15000.0,4.0,0,16370.0,0.0
2015,110000.0,3.5,0,28000.0,0.0
2022,105.0,2.0,0,200000.0,0.0
2004,186117.0,4.0,0,13000.0,0.0
2002,103500.0,4.0,0,12500.0,0.0
2011,43000.0,4.0,0,50900.0,0.0
2015,70700.0,4.4,1,23000.0,0.0
2022,42479.0,1.3,0,28495.0,1.0
2000,205000.0,6.8,1,9950.0,0.0
2019,22300.0,3.0,0,38999.0,0.0
2017,104000.0,3.5,1,19995.0,0.0
2022,13865.0,1.5,0,29182.0,1.0
2022,15882.0,3.0,0,84995.0,0.0
2017,31150.0,3.8,0,113000.0,0.0
2015,44000.0,3.6,1,12700.0,0.0
2003,109000.0,6.0,0,17500.0,0.0
2020,31350.0,3.0,0,62450.0,0.0
2021,30000.0,3.0,0,62000.0,0.0
2012,66500.0,5.0,0,19950.0,0.0
2012,96600.0,4.0,1,17000.0,0.0
2015,198000.0,3.5,0,14000.0,0.0
2013,91877.0,3.0,1,24000.0,0.0
2018,45578.0,3.5,0,45023.0,0.0
2015,54000.0,2.0,1,19996.0,0.0
2020,52000.0,3.0,0,55000.0,0.0
2008,132500.0,3.6,0,35000.0,0.0
2006,256000.0,4.7,0,4000.0,0.0
2009,31370.0,6.3,0,65700.0,0.0
2008,67303.0,2.4,0,4900.0,0.0
2021,12000.0,6.2,1,99900.0,0.0
2023,16500.0,2.3,0,54000.0,0.0
2019,88000.0,3.6,1,39900.0,0.0
2018,18515.0,5.2,1,60867.0,0.0
2023,2100.0,4.4,0,172000.0,0.0
2019,58600.0,2.0,1,29000.0,0.0
2015,74500.0,4.6,0,33900.0,0.0
2023,222.0,3.6,0,69000.0,0.0
2007,75124.0,5.3,0,16499.0,0.0
2013,15500.0,6.2,0,45000.0,0.0
2020,34300.0,3.0,0,52500.0,0.0
2019,82000.0,3.5,0,32471.0,0.0
2023,10000.0,4.0,0,145000.0,0.0
2005,96000.0,3.6,1,4999.0,0.0
2021,7751.0,5.7,0,41950.0,0.0
2017,66250.0,4.0,1,59200.0,0.0
2012,109000.0,1.8,1,14945.0,0.0
2015,60000.0,3.8,0,17000.0,0.0
2022,9006.0,2.0,0,56999.0,0.0
2022,13400.0,2.4,0,33499.0,0.0
2018,78000.0,6.4,1,44700.0,0.0
2013,134000.0,5.7,1,29995.0,0.0
2013,104994.0,2.4,0,9000.0,0.0
2016,31500.0,4.0,0,103900.0,0.0
2020,30000.0,2.0,0,28900.0,0.0
2023,490.0,3.4,0,124999.0,0.0
2017,67000.0,5.7,0,37999.0,0.0
2021,8263.0,1.6,0,29000.0,0.0
2021,35003.0,5.7,0,40999.0,1.0
2008,80000.0,6.2,0,31000.0,0.0
2022,6200.0,6.2,0,99999.0,0.0
2014,74595.0,5.0,1,32450.0,0.0
2013,87066.0,3.0,0,20999.0,0.0
2020,38000.0,3.8,0,41999.0,0.0
2018,69641.0,2.5,1,23995.0,0.0
2022,1275.0,2.4,0,47999.0,0.0
2001,60000.0,3.2,0,25000.0,0.0
2014,99450.0,3.6,0,21000.0,0.0
2023,200.0,3.4,0,82500.0,0.0
2016,68000.0,3.6,1,32950.0,0.0
2010,212000.0,3.5,1,9450.0,0.0
2019,73091.0,6.6,1,58500.0,0.0
2023,9400.0,1.6,0,31500.0,0.0
2014,117697.0,3.6,1,16975.0,0.0
2015,95428.0,6.0,0,55000.0,0.0
2017,116300.0,4.6,0,31950.0,0.0
2019,56778.0,3.0,0,41899.0,0.0
2017,37000.0,2.0,0,31000.0,0.0
2015,103748.0,2.0,0,8500.0,0.0
2005,86000.0,4.7,0,22500.0,0.0
2013,125900.0,5.0,0,21000.0,0.0
2023,6200.0,5.6,0,48000.0,0.0
2019,85000.0,6.7,1,52500.0,0.0
2017,19324.0,4.0,0,75000.0,0.0
2018,49273.0,6.2,0,54000.0,0.0
2017,44000.0,3.0,0,55000.0,0.0
2010,70000.0,6.1,0,22000.0,0.0
2016,143290.0,2.1,0,33490.0,0.0
2019,69205.0,6.7,0,73500.0,0.0
2015,123500.0,5.3,0,25650.0,0.0
2018,70773.0,3.0,0,30950.0,0.0
2015,109000.0,2.0,1,7599.0,0.0
2014,71097.0,3.7,0,18995.0,0.0
1996,160490.0,,0,15500.0,0.0
2014,80400.0,2.5,1,15000.0,0.0
2010,123620.0,2.5,1,9900.0,0.0
2011,187883.0,2.4,0,5500.0,0.0
2020,45000.0,4.0,0,133000.0,0.0
2022,25420.0,2.0,0,24500.0,0.0
2011,129999.0,4.0,0,29999.0,0.0
2008,41048.0,4.0,0,38490.0,0.0
2010,72500.0,1.8,0,6750.0,0.0
2014,143390.0,3.6,0,13000.0,0.0
2018,68425.0,3.5,1,23500.0,0.0
2018,95000.0,4.0,0,33000.0,0.0
2019,29000.0,5.7,1,49500.0,0.0
2003,145000.0,5.7,0,22000.0,0.0
2011,98658.0,5.7,0,14995.0,0.0
2009,97615.0,3.0,0,10500.0,0.0
2014,36000.0,4.8,0,37000.0,0.0
2021,61874.0,2.5,0,22389.0,1.0
2012,74582.0,3.6,0,8500.0,0.0
2013,51500.0,3.7,0,23900.0,0.0
2007,193827.0,4.0,0,14950.0,0.0
2019,53433.0,5.3,0,36950.0,0.0
2012,103000.0,6.3,1,40000.0,0.0
2016,59000.0,2.0,1,20999.0,0.0
2017,82000.0,4.6,0,32900.0,0.0
2016,60000.0,3.6,0,45000.0,0.0
2017,93971.0,6.2,0,47000.0,0.0
2015,62600.0,3.5,0,27500.0,0.0
2014,84450.0,3.5,0,19000.0,0.0
2014,76500.0,3.5,0,17999.0,0.0
2017,74000.0,2.0,0,19800.0,0.0
2014,111095.0,5.3,1,26000.0,0.0
2007,37216.0,3.3,1,14995.0,0.0
2015,25786.0,3.0,0,38500.0,0.0
2021,15520.0,3.6,0,40459.0,1.0
2015,97300.0,3.0,0,29995.0,0.0
2002,89000.0,3.8,0,10400.0,0.0
2015,52111.0,3.6,1,37500.0,0.0
2010,113500.0,3.5,1,11000.0,0.0
2015,155382.0,2.0,1,13500.0,0.0
2016,49643.0,4.7,1,33995.0,0.0
2015,76474.0,4.4,0,32000.0,0.0
2016,10431.0,2.7,0,50999.0,0.0
2009,190120.0,5.0,1,12500.0,0.0
2020,92000.0,3.5,0,29999.0,0.0
2017,24000.0,3.6,0,32000.0,0.0
2020,25396.0,5.7,0,43250.0,1.0
2001,167000.0,6.0,1,6500.0,0.0
2022,18645.0,5.7,0,49700.0,1.0
2018,28470.0,3.8,1,147500.0,0.0
2016,54000.0,3.7,0,23999.0,0.0
2003,83000.0,1.6,0,2900.0,0.0
2021,43329.0,3.5,0,43642.0,1.0
2015,51400.0,5.0,0,43000.0,0.0
2015,153800.0,5.3,1,23000.0,0.0
2022,9000.0,5.0,0,115000.0,0.0
2003,10800.0,8.3,0,65499.0,0.0
2020,10458.0,5.7,0,48815.0,1.0
2014,84709.0,2.0,0,13800.0,0.0
2019,33500.0,3.0,0,45770.0,0.0
2015,98000.0,3.0,0,32999.0,0.0
2008,94653.0,4.8,1,7300.0,0.0
2023,9281.0,3.5,0,85000.0,0.0
2023,11806.0,3.6,0,47000.0,0.0
1993,70015.0,,0,22500.0,0.0
2020,48613.0,6.2,1,61500.0,0.0
2023,2990.0,6.7,1,69900.0,0.0
2005,124747.0,1.8,0,6900.0,0.0
2021,24000.0,5.7,0,42000.0,0.0
2009,113000.0,2.3,0,5499.0,0.0
2017,89106.0,3.5,0,18000.0,0.0
2017,22000.0,6.2,1,53000.0,0.0
2022,4753.0,5.3,0,57000.0,0.0
2021,15000.0,6.2,0,43500.0,0.0
1997,229000.0,6.5,1,19500.0,0.0
2014,42400.0,3.0,0,26500.0,0.0
2023,15840.0,2.0,0,69900.0,0.0
2016,76200.0,3.6,0,42000.0,0.0
2019,105667.0,5.3,0,39000.0,0.0
2019,51338.0,5.3,0,49900.0,0.0
2016,76857.0,2.0,1,8100.0,0.0
2019,80200.0,6.2,0,42500.0,0.0
2002,244200.0,4.7,1,3950.0,0.0
2014,38560.0,5.0,1,28500.0,0.0
2020,12500.0,6.2,0,84999.0,0.0
2016,45303.0,3.8,0,20999.0,0.0
2014,110000.0,2.0,0,9495.0,0.0
2011,66200.0,3.0,0,16499.0,0.0
2003,71000.0,2.5,0,14900.0,0.0
2019,81301.0,3.5,0,30275.0,1.0
2019,7033.0,6.2,0,63900.0,0.0
2020,36000.0,6.4,0,62000.0,0.0
2010,116000.0,2.4,1,9000.0,0.0
2018,42780.0,6.2,1,41100.0,0.0
2014,39886.0,3.0,1,26000.0,0.0
2014,151400.0,3.0,0,15400.0,0.0
2017,48000.0,2.0,0,20500.0,0.0
2011,79000.0,6.6,1,80300.0,0.0
2020,54000.0,5.7,0,34000.0,0.0
2016,110000.0,3.6,1,25900.0,0.0
2020,14000.0,2.0,0,48000.0,0.0
2023,5000.0,6.2,0,110000.0,0.0
2017,86101.0,5.5,1,72777.0,0.0
2016,77856.0,3.5,0,30919.0,1.0
2015,115282.0,3.6,1,12433.0,1.0
2016,30700.0,3.8,0,138999.0,0.0
2003,103726.0,1.6,1,5995.0,0.0
2008,39800.0,2.0,0,13250.0,0.0
2019,79500.0,4.0,0,33333.0,0.0
2008,165520.0,3.5,1,9000.0,0.0
2014,92000.0,4.4,1,24000.0,0.0
2023,1500.0,3.8,0,55000.0,0.0
2008,38100.0,2.0,0,19950.0,0.0
2018,42125.0,2.0,0,38999.0,0.0
2014,86818.0,3.0,0,33500.0,0.0
2023,3490.0,3.0,0,95580.0,0.0
2008,111300.0,3.5,0,7900.0,0.0
2011,98200.0,4.0,0,27000.0,0.0
2018,42500.0,3.0,1,53999.0,0.0
2001,171000.0,4.0,1,15000.0,0.0
2013,24933.0,4.6,1,40250.0,0.0
2007,99769.0,4.2,0,29995.0,0.0
2008,67250.0,3.5,0,11900.0,0.0
2021,30022.0,6.2,1,74500.0,0.0
2017,42596.0,2.9,0,78000.0,0.0
2021,33705.0,2.3,1,36995.0,1.0
2016,63300.0,3.0,0,31000.0,0.0
2023,4700.0,3.0,0,52000.0,0.0
2010,107481.0,3.7,0,13500.0,0.0
1995,94000.0,,0,4500.0,0.0
2017,128000.0,3.6,0,26800.0,0.0
2018,26000.0,6.2,0,39000.0,0.0
2015,74000.0,4.0,0,29950.0,0.0
2012,141775.0,5.6,0,11500.0,0.0
2001,63250.0,2.0,0,12000.0,0.0
2014,35900.0,6.2,1,27900.0,0.0
2022,48306.0,6.2,1,71999.0,1.0
2012,125000.0,2.0,0,10500.0,0.0
2016,37700.0,,1,38000.0,0.0
2016,53900.0,3.5,0,27500.0,0.0
2008,54000.0,3.8,0,20000.0,0.0
2007,129000.0,6.0,0,17950.0,0.0
2022,10232.0,3.6,0,44646.0,1.0
2014,96238.0,4.0,1,22500.0,0.0
2022,12700.0,2.4,0,38500.0,0.0
2007,244000.0,5.3,0,16900.0,0.0
2015,124000.0,3.6,0,25000.0,0.0
2009,123000.0,3.0,0,15000.0,0.0
2022,24900.0,2.7,0,49900.0,0.0
2016,95500.0,3.5,0,20000.0,0.0
2021,4283.0,6.2,0,479995.0,1.0
2021,48300.0,5.7,0,82000.0,0.0
2008,94000.0,4.0,0,25999.0,0.0
2011,183000.0,4.0,1,12000.0,0.0
2013,126225.0,2.0,1,11500.0,0.0
2016,87892.0,2.0,0,16000.0,0.0
2012,45000.0,6.2,0,41500.0,0.0
2022,1023.0,4.0,0,156900.0,0.0
2015,106000.0,4.6,0,37500.0,0.0
2019,51300.0,2.5,1,25500.0,0.0
2021,30176.0,1.5,0,28979.0,1.0
2012,107000.0,2.5,0,9499.0,0.0
2019,17500.0,5.0,0,65000.0,0.0
2017,117878.0,6.7,0,42000.0,0.0
2010,138700.0,3.5,1,7000.0,0.0
2009,152068.0,6.2,1,12350.0,0.0
2016,77000.0,2.0,1,26999.0,0.0
2017,26000.0,2.3,0,37000.0,0.0
2014,131200.0,1.8,0,14000.0,0.0
2015,59000.0,3.0,0,53500.0,0.0
2020,15500.0,2.0,0,30000.0,0.0
2013,90000.0,3.0,0,19950.0,0.0
2006,94000.0,3.5,1,10995.0,0.0
2008,63750.0,6.2,1,55000.0,0.0
2011,95500.0,3.0,1,15990.0,0.0
2019,37900.0,2.4,0,26000.0,0.0
2015,13250.0,3.8,0,154900.0,0.0
2001,81000.0,3.2,0,39000.0,0.0
2022,37806.0,5.3,0,60894.0,0.0
2010,151544.0,5.7,1,17700.0,0.0
2012,60345.0,6.2,0,26950.0,0.0
2010,90305.0,3.5,0,12000.0,0.0
2018,8660.0,6.2,0,45000.0,0.0
2021,28220.0,6.7,0,73600.0,0.0
2015,97700.0,6.7,0,39950.0,0.0
2023,4200.0,6.2,0,98000.0,0.0
2016,100000.0,2.0,0,24000.0,0.0
2001,333361.0,7.3,1,17000.0,0.0
2018,63295.0,3.0,0,29993.0,0.0
2022,3000.0,5.0,0,96500.0,0.0
2014,102604.0,5.3,0,25500.0,0.0
2017,39800.0,5.5,0,99000.0,0.0
2019,124000.0,6.2,0,40100.0,0.0
2018,39300.0,5.7,0,69500.0,0.0
2019,51000.0,3.5,1,29000.0,0.0
2017,67000.0,3.0,0,35999.0,0.0
2013,136991.0,2.4,0,11000.0,0.0
2022,3959.0,3.4,0,55000.0,0.0
2020,47500.0,3.6,0,31000.0,0.0
2005,176691.0,6.0,1,13000.0,0.0
2014,34600.0,4.7,0,27500.0,0.0
2014,84500.0,6.4,0,34000.0,0.0
2022,36100.0,1.6,0,37500.0,0.0
2015,92225.0,3.8,1,17000.0,0.0
2020,17500.0,2.4,0,25695.0,0.0
2011,114323.0,2.5,0,6000.0,0.0
2014,92000.0,4.0,0,27500.0,0.0
2021,17000.0,6.4,0,65000.0,0.0
2015,96476.0,3.3,0,13000.0,0.0
2021,36311.0,3.6,0,39127.0,1.0
2016,56842.0,5.0,0,35000.0,0.0
2009,122348.0,2.0,1,10000.0,0.0
2015,98000.0,3.0,0,22500.0,0.0
2019,18997.0,2.0,0,26750.0,0.0
2016,40350.0,3.4,0,67995.0,0.0
2011,156856.0,5.4,0,14300.0,0.0
2017,61773.0,4.4,0,46000.0,0.0
2011,74500.0,5.0,0,22000.0,0.0
2016,99000.0,2.4,1,5000.0,0.0
2008,63496.0,3.7,0,15000.0,0.0
2022,18465.0,3.5,0,47500.0,0.0
2007,42635.0,3.8,0,72995.0,0.0
2005,99000.0,3.5,0,18900.0,0.0
2013,87500.0,3.6,0,13750.0,0.0
2007,138000.0,3.3,0,6800.0,0.0
2018,70891.0,3.5,0,28995.0,0.0
2020,55403.0,3.6,1,29444.0,0.0
2022,3213.0,3.0,0,89995.0,0.0
2005,142314.0,6.0,1,21999.0,0.0
2013,53000.0,4.0,0,36740.0,0.0
2014,120250.0,1.8,0,7500.0,0.0
2015,72329.0,3.0,0,29500.0,0.0
2007,153692.0,3.7,0,9995.0,0.0
2012,98400.0,3.0,0,18000.0,0.0
2023,1400.0,4.0,0,46500.0,0.0
1997,92800.0,5.8,0,9000.0,0.0
2021,75151.0,4.0,0,130000.0,0.0
2008,94000.0,2.5,0,12500.0,0.0
2014,67350.0,3.5,1,18700.0,0.0
2001,66500.0,3.2,0,21000.0,0.0
2014,70612.0,1.8,0,14500.0,0.0
2007,112630.0,3.5,1,11500.0,0.0
2014,124705.0,3.6,0,6499.0,0.0
2018,61000.0,3.0,1,34000.0,0.0
2017,157272.0,6.7,1,32999.0,0.0
2015,84000.0,3.0,0,20399.0,0.0
2020,27981.0,3.6,0,47500.0,0.0
2009,18000.0,6.0,0,63000.0,0.0
2021,3053.0,6.2,0,83900.0,0.0
2015,60251.0,3.0,1,19000.0,0.0
2021,5093.0,2.0,0,28000.0,0.0
2018,31875.0,6.0,0,115785.0,0.0
2005,175722.0,5.0,0,7000.0,0.0
2015,17900.0,4.4,0,59900.0,0.0
2015,142792.0,5.3,0,22999.0,0.0
2010,89400.0,5.7,0,26900.0,0.0
2007,86000.0,5.7,0,15000.0,0.0
2008,61595.0,1.0,0,5000.0,0.0
2018,74000.0,5.7,1,38000.0,0.0
2004,130000.0,6.0,1,16500.0,0.0
2015,86000.0,4.4,1,29000.0,0.0
2008,140600.0,4.2,0,7500.0,0.0
2018,27532.0,2.0,0,27900.0,0.0
2017,91000.0,2.0,0,12500.0,0.0
2014,63000.0,4.7,0,28500.0,0.0
2022,10500.0,2.0,0,49999.0,0.0
2014,75073.0,3.5,0,21500.0,0.0
2008,140000.0,3.8,1,9000.0,0.0
2019,30300.0,2.0,0,30500.0,0.0
2009,139000.0,2.4,0,4200.0,0.0
2006,118000.0,3.5,0,17900.0,0.0
2015,51000.0,1.5,0,53000.0,0.0
2009,69423.0,4.6,0,36500.0,0.0
2017,52284.0,2.0,1,12500.0,0.0
2006,111228.0,4.3,1,4000.0,0.0
2019,52300.0,3.0,0,49900.0,0.0
2021,95993.0,5.6,0,32612.0,1.0
2019,31600.0,5.0,0,41000.0,0.0
2017,83298.0,2.0,0,18300.0,0.0
2017,95212.0,3.0,0,31599.0,0.0
2010,61600.0,3.6,0,51750.0,0.0
2011,130921.0,5.6,0,12000.0,0.0
2024,1500.0,3.0,0,90000.0,0.0
2017,79950.0,2.0,0,17390.0,0.0
2021,31500.0,6.2,0,95000.0,0.0
2017,61000.0,5.2,0,140000.0,0.0
2021,45867.0,6.4,0,43449.0,1.0
2014,22700.0,3.4,1,85500.0,0.0
2009,43000.0,6.0,0,48500.0,0.0
2015,99000.0,4.6,0,27000.0,0.0
2006,135000.0,4.0,0,16900.0,0.0
2019,46000.0,2.0,1,29000.0,0.0
2014,79615.0,2.0,0,10995.0,1.0
2019,41200.0,3.0,0,60500.0,0.0
